Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Adam Plutko, L (4-4)",4.1,5,5,5,5,4,0,5.09,22,101,65,42,7,16,3,10,4,0,32.0,,,-0.081,1.29,-0.01%,0.17,-1.0
Adam Cimber,0.0,2,1,1,1,0,0,3.67,3,5,4,3,1,0,2,0,0,0,,3.0,3.0,-0.116,0.85,-0.01%,0.11,-3.8
Oliver Perez,0.2,0,0,0,0,1,0,1.29,2,5,4,1,3,0,0,1,0,0,,2.0,0.0,0.013,0.24,0.00%,0.04,1.4
Josh Tomlin,3.0,5,1,1,0,2,0,6.75,14,45,29,15,3,11,5,7,4,0,,0.0,0.0,-0.004,0.04,0.00%,0.0,0.6
Team Totals,8.0,12,7,7,6,7,0,7.88,41,156,102,61,14,27,10,18,8,0,32.0,5.0,3.0,-0.188,0.79,-0.01%,0.1,-2.7
