Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Nathan Eovaldi,2.0,1,1,0,0,4,0,3.81,8,37,24,14,3,7,4,0,0,0,56.0,,,-0.003,0.88,0.00%,0.0,0.1
"Eduardo Rodriguez, L (12-5)",2.0,4,3,3,2,2,1,3.85,12,44,27,16,6,5,3,5,2,0,,0.0,0.0,-0.223,1.33,0.00%,0.0,-1.9
Brandon Workman,1.0,4,3,3,0,2,0,3.27,7,20,14,8,3,3,4,1,1,0,,0.0,0.0,-0.174,0.83,0.00%,0.0,-2.5
Heath Hembree,1.0,0,0,0,0,1,0,4.2,3,14,10,6,1,3,0,2,1,0,,0.0,0.0,0.01,0.13,0.00%,0.0,0.5
Steven Wright,1.0,2,1,1,0,2,1,2.68,5,16,12,8,2,2,1,2,0,0,,0.0,0.0,-0.012,0.07,0.00%,0.0,-0.5
Hector Velazquez,1.2,2,0,0,0,0,0,3.18,7,26,16,12,0,4,3,4,2,0,,0.0,0.0,0.003,0.03,0.00%,0.0,0.7
Robby Scott,0.1,0,0,0,0,1,0,8.1,1,7,4,2,1,1,0,0,0,0,,1.0,0.0,0.001,0.05,0.00%,0.0,0.3
Team Totals,9.0,13,8,7,2,12,2,7.0,43,164,107,66,16,25,15,14,6,0,56.0,1.0,0.0,-0.398,0.69,0.00%,0.0,-3.2
