Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3"
t1,0-0,0,---,"6,(3-2) CCBBBX",,NYY,Brett Gardner,Nathan Eovaldi,4%,54%,Reached on E5 (throw) (Ground Ball to SS-3B Hole)
t1,0-0,0,1--,"3,(0-2) F1FS",O,NYY,Andrew McCutchen,Nathan Eovaldi,-3%,50%,Strikeout Swinging
t1,0-0,1,1--,"5,(2-2) BBFF1C",O,NYY,Aaron Hicks,Nathan Eovaldi,-3%,47%,Strikeout Looking
t1,0-0,2,1--,"5,(1-2) CCFBX",R,NYY,Giancarlo Stanton,Nathan Eovaldi,11%,58%,Double to LF (Ground Ball); Gardner Scores/unER
t1,1-0,2,-2-,"6,(2-2) CF*BF*BS",O,NYY,Didi Gregorius,Nathan Eovaldi,-3%,55%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 1 error, 1 LOB. Yankees 1, Red Sox 0.","1 run, 1 hit, 1 error, 1 LOB. Yankees 1, Red Sox 0.","1 run, 1 hit, 1 error, 1 LOB. Yankees 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Yankees' Domingo German facing 1-2-3"
b1,0-1,0,---,"6,(1-2) BCSFFX",,BOS,Andrew Benintendi,Domingo German,-4%,51%,Single to CF (Ground Ball thru SS-2B)
b1,0-1,0,1--,"5,(2-2) CCB1BX",,BOS,Brock Holt,Domingo German,-9%,42%,Single to RF (Ground Ball thru 2B-1B); Benintendi to 3B
