Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Wade Miley,5.0,7,3,2,0,2,1,3.51,22,89,55,40,5,10,10,10,5,0,45.0,,,-0.051,1.0,-0.03%,1.1,-0.1
"Framber Valdez, L (1-2)",1.2,3,1,1,0,1,0,4.42,8,28,19,9,5,5,3,4,3,0,,0.0,0.0,-0.087,1.44,-0.06%,1.59,-0.2
Hector Rondon,1.1,1,0,0,0,0,0,2.3,4,13,9,5,1,3,3,1,0,0,,1.0,0.0,0.073,0.86,0.05%,0.95,0.9
Team Totals,8.0,11,4,3,0,3,1,3.38,34,130,83,54,11,18,16,15,8,0,45.0,1.0,0.0,-0.065,1.08,-0.04%,1.2,0.7
