Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
George Springer RF,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.313,0.396,0.654,1.05,13.0,9.0,-0.119,1.34,0.0,-0.119%,-0.08%,1.48,-1.3,0.0,0.0,
Tony Kemp LF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.22,0.277,0.39,0.667,6.0,4.0,-0.128,2.24,0.0,-0.128%,-0.08%,2.48,-0.5,0.0,0.0,
Alex Bregman 3B,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.269,0.389,0.569,0.958,25.0,10.0,0.085,0.89,0.105,-0.020%,0.06%,0.98,0.7,2.0,2.0,
Michael Brantley DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.324,0.374,0.559,0.933,8.0,7.0,-0.177,1.32,0.0,-0.177%,-0.12%,1.46,-1.5,,,GDP
Carlos Correa SS,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.295,0.357,0.578,0.935,21.0,15.0,0.084,1.17,0.176,-0.092%,0.06%,1.29,1.1,3.0,5.0,HR
Yuli Gurriel 2B,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.269,0.313,0.419,0.732,14.0,8.0,0.146,1.49,0.204,-0.057%,0.10%,1.64,1.5,0.0,4.0,2B
Tyler White 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.229,0.323,0.289,0.612,14.0,11.0,-0.138,1.15,0.0,-0.138%,-0.09%,1.27,-1.1,12.0,1.0,
Robinson Chirinos C,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.26,0.389,0.519,0.909,21.0,10.0,-0.105,1.69,0.026,-0.131%,-0.07%,1.86,-0.6,3.0,0.0,
Josh Reddick LF-RF,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.333,0.388,0.472,0.86,18.0,7.0,0.241,1.48,0.241,0.000%,0.16%,1.64,1.8,3.0,0.0,"2·2B,SB"
Jake Marisnick CF,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.291,0.341,0.544,0.885,20.0,14.0,-0.325,2.58,0.015,-0.340%,-0.22%,2.85,-2.2,1.0,0.0,"HBP,GDP"
,,,,,,,,,,,,,,,,,,,,,,,
Wade Miley P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Framber Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Rondon P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,29.0,3.0,4.0,2.0,7.0,13.0,37.0,0.138,0.324,0.345,0.669,160.0,95.0,-0.436,1.5,0.767,-1.202%,-0.29%,1.66,-2.3,24.0,14.0,
