Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.268,0.385,0.456,0.841,18.0,9.0,0.01,1.0,0.066,-0.056%,0.01%,1.2,0.0,3.0,0.0,
Andrew Benintendi LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.266,0.36,0.419,0.779,17.0,10.0,-0.098,1.15,0.014,-0.112%,-0.07%,1.36,-0.6,2.0,0.0,2B
Rafael Devers 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.311,0.372,0.502,0.874,11.0,10.0,-0.11,1.01,0.0,-0.110%,-0.08%,1.2,-1.6,0.0,0.0,
Xander Bogaerts SS,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.301,0.381,0.534,0.915,14.0,11.0,-0.005,0.78,0.05,-0.055%,-0.00%,0.93,0.9,1.0,2.0,2B
Mitch Moreland 1B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.225,0.316,0.543,0.859,4.0,2.0,-0.039,0.74,0.0,-0.039%,-0.03%,0.88,-0.4,5.0,3.0,
Michael Chavis 1B,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.245,0.333,0.459,0.792,2.0,2.0,-0.052,1.0,0.0,-0.052%,-0.04%,1.2,-0.8,0.0,0.0,
Eduardo Nunez DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.238,0.257,0.324,0.581,17.0,12.0,-0.058,0.54,0.0,-0.058%,-0.04%,0.64,-0.9,,,
Brock Holt 2B,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.279,0.354,0.326,0.68,12.0,4.0,-0.01,0.82,0.036,-0.046%,-0.01%,0.98,-0.1,2.0,4.0,
Jackie Bradley Jr. CF,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.19,0.295,0.313,0.608,11.0,9.0,0.02,0.98,0.06,-0.040%,0.01%,1.17,0.2,2.0,0.0,
Sandy Leon C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.218,0.302,0.364,0.665,2.0,1.0,-0.014,0.51,0.0,-0.014%,-0.01%,0.61,-0.1,4.0,0.0,
Christian Vazquez PH-C,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.286,0.326,0.478,0.804,7.0,5.0,-0.069,1.29,0.0,-0.069%,-0.05%,1.54,-0.8,5.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,3.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Shawaryn P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,1.0,4.0,1.0,2.0,7.0,33.0,0.129,0.182,0.194,0.375,115.0,75.0,-0.425,0.91,0.226,-0.651%,-0.30%,1.08,-4.3,27.0,10.0,
