0,1,2
1.0,Dee Strange-Gordon,2B
2.0,Mitch Haniger,RF
3.0,Nelson Cruz,DH
4.0,Kyle Seager,3B
5.0,Ryon Healy,1B
6.0,Ben Gamel,LF
7.0,Guillermo Heredia,CF
8.0,Chris Herrmann,C
9.0,Andrew Romine,SS
,Mike Leake,P
