Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CBCX",,SEA,Dee Strange-Gordon,Eduardo Rodriguez,4%,54%,Single to 3B (Ground Ball to Weak SS)
t1,0-0,0,1--,"3,(1-1) BCX",R,SEA,Mitch Haniger,Eduardo Rodriguez,11%,65%,Double to CF (Line Drive to Deep LF-CF); Strange-Gordon Scores
t1,1-0,0,-2-,"6,(2-2) CBFBFX",O,SEA,Nelson Cruz,Eduardo Rodriguez,-1%,63%,Groundout: 2B-1B (Deep 2B); Haniger to 3B
t1,1-0,1,--3,"1,(0-0) X",O,SEA,Kyle Seager,Eduardo Rodriguez,-5%,58%,Flyball: LF (Short CF)
t1,1-0,2,--3,"5,(3-1) BBSBX",O,SEA,Ryon Healy,Eduardo Rodriguez,-3%,55%,Flyball: CF
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Mariners 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Mariners 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Mariners 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Mariners' Mike Leake facing 1-2-3"
b1,0-1,0,---,"5,(2-2) CBCBS",O,BOS,Tzu-Wei Lin,Mike Leake,2%,57%,Strikeout Swinging
b1,0-1,1,---,"2,(0-1) CX",O,BOS,Andrew Benintendi,Mike Leake,2%,59%,Lineout: 1B
b1,0-1,2,---,"2,(0-1) CX",,BOS,J.D. Martinez,Mike Leake,-1%,58%,Single to CF (Line Drive to CF-RF)
b1,0-1,2,1--,"2,(1-0) BX",,BOS,Mitch Moreland,Mike Leake,-3%,55%,Single to CF (Line Drive to LF-CF); Martinez to 3B
