Inning,Win Pct
1,0.5
2,0.53
3,0.65
4,0.63
5,0.58
6,0.55
7,0.57
8,0.59
9,0.58
10,0.55
11,0.53
12,0.6
13,0.63
14,0.6
15,0.64
16,0.59
17,0.55
18,0.58
19,0.6
20,0.61
21,0.59
22,0.63
23,0.59
24,0.69
25,0.67
26,0.69
27,0.66
28,0.7
29,0.73
30,0.71
31,0.73
32,0.75
33,0.73
34,0.87
35,0.87
36,0.92
37,0.9
38,0.92
39,0.93
40,0.93
41,0.93
42,0.93
43,0.93
44,0.92
45,0.94
46,0.94
47,0.95
48,0.95
49,0.94
50,0.94
51,0.95
52,0.97
53,0.97
54,0.95
55,0.96
56,0.97
57,0.98
58,0.98
59,0.99
60,0.99
61,0.99
62,0.99
63,0.99
64,0.99
65,0.99
66,1.0
67,1.0
68,1.0
69,1.0
70,0.99
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,1.0
77,1.0
78,1.0
79,0.99
80,1.0
81,1.0
82,1.0
83,1.0
