Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Eduardo Rodriguez, L (9-2)",4,7,5,4,2,2,0,3.86,23,86,52,38,5,9,7,11,5,0,30.0,,,-0.238,1.03,-0.14%,1.02,-2.9
Hector Velazquez,3,6,2,2,0,1,0,2.5,15,52,35,23,5,7,7,7,4,0,,0.0,0.0,-0.009,0.16,-0.01%,0.16,-0.4
Brandon Workman,1,1,0,0,0,2,0,1.13,4,17,12,6,1,5,1,1,1,0,,0.0,0.0,0.001,0.02,0.00%,0.02,0.5
Heath Hembree,1,0,0,0,1,1,0,3.86,4,18,10,6,1,3,0,2,1,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.5
Team Totals,9,14,7,6,3,6,0,6.0,46,173,109,73,12,24,15,21,11,0,30.0,0.0,0.0,-0.246,0.57,-0.15%,0.56,-2.2
