Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Dee Strange-Gordon 2B,6.0,1.0,1.0,1.0,0.0,0.0,6.0,0.291,0.313,0.36,0.672,15.0,10.0,-0.029,0.68,0.038,-0.067%,-0.02%,0.88,-0.8,1.0,3.0,
Mitch Haniger RF,5.0,1.0,2.0,3.0,0.0,1.0,5.0,0.267,0.353,0.498,0.851,16.0,10.0,0.219,0.81,0.247,-0.027%,0.17%,1.05,2.2,3.0,0.0,2·2B
Nelson Cruz DH,4.0,2.0,3.0,0.0,1.0,0.0,5.0,0.274,0.359,0.57,0.929,19.0,11.0,0.034,0.46,0.046,-0.013%,0.03%,0.6,0.9,,,"2B,IW"
Kyle Seager 3B,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.227,0.276,0.42,0.696,23.0,15.0,-0.034,0.64,0.053,-0.086%,-0.03%,0.83,0.1,1.0,5.0,2B
Ryon Healy 1B,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.258,0.292,0.48,0.772,17.0,13.0,0.067,0.64,0.114,-0.046%,0.05%,0.83,0.7,11.0,1.0,
Ben Gamel LF,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.284,0.357,0.39,0.747,17.0,10.0,0.002,0.39,0.033,-0.031%,0.00%,0.51,-0.9,1.0,0.0,HBP
Guillermo Heredia CF,5.0,1.0,2.0,0.0,0.0,2.0,5.0,0.237,0.333,0.336,0.669,24.0,13.0,-0.042,0.45,0.008,-0.050%,-0.03%,0.58,-0.2,1.0,0.0,
Chris Herrmann C,3.0,1.0,2.0,0.0,2.0,0.0,5.0,0.429,0.556,0.429,0.984,24.0,13.0,0.052,0.41,0.059,-0.007%,0.04%,0.53,1.6,7.0,1.0,
Andrew Romine SS,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.186,0.24,0.2,0.44,18.0,14.0,-0.024,0.63,0.027,-0.051%,-0.02%,0.81,-1.3,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Mike Leake P,,,,,,,,,,,,,,,,,,,,,2.0,0.0,
Edwin Díaz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,42.0,7.0,14.0,6.0,3.0,6.0,46.0,0.333,0.391,0.429,0.82,173.0,109.0,0.245,0.57,0.625,-0.378%,0.19%,0.74,2.2,27.0,11.0,
