Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.25,0.284,0.434,0.718,22.0,14.0,0.011,1.8,0.167,-0.156%,0.01%,2.47,0.3,2.0,0.0,2B
Alex Verdugo RF,5.0,0.0,1.0,0.0,0.0,3.0,5.0,0.288,0.347,0.5,0.847,26.0,16.0,-0.231,1.39,0.026,-0.257%,-0.19%,1.92,-1.8,2.0,0.0,GDP
J.D. Martinez DH,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.368,0.427,0.75,1.177,19.0,11.0,-0.051,1.45,0.071,-0.122%,-0.04%,1.99,-0.4,,,"2B,GDP"
Xander Bogaerts SS,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.385,0.429,0.585,1.013,12.0,9.0,-0.022,1.81,0.126,-0.149%,-0.02%,2.5,-0.3,1.0,7.0,HR
Rafael Devers 3B,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.27,0.356,0.54,0.896,13.0,11.0,-0.055,1.23,0.032,-0.087%,-0.04%,1.69,0.1,0.0,2.0,2B
Christian Vazquez C,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.271,0.317,0.424,0.741,13.0,9.0,-0.027,0.94,0.038,-0.064%,-0.02%,1.28,-0.5,8.0,0.0,
Marwin Gonzalez 2B-LF,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.235,0.365,0.353,0.718,14.0,7.0,0.173,1.28,0.201,-0.028%,0.14%,1.77,0.9,1.0,2.0,2·2B
Bobby Dalbec 1B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.265,0.321,0.388,0.709,11.0,9.0,-0.142,2.43,0.083,-0.224%,-0.12%,3.35,-0.2,9.0,1.0,
Franchy Cordero LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.237,0.31,0.289,0.599,5.0,3.0,-0.032,1.33,0.0,-0.032%,-0.03%,1.83,-0.4,1.0,0.0,
Christian Arroyo PH-2B,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.364,0.404,0.523,0.927,19.0,10.0,0.051,1.71,0.119,-0.068%,0.04%,2.35,0.2,2.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Garrett Richards P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Hirokazu Sawamura P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Phillips Valdez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Austin Brice P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,3.0,10.0,3.0,3.0,10.0,39.0,0.278,0.333,0.5,0.833,154.0,99.0,-0.325,1.55,0.863,-1.187%,-0.27%,2.13,-2.1,27.0,13.0,
