Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Griffin Canning,6,6,2,2,2,7,1,4.78,24,94,55,31,15,9,7,8,4,0,57.0,,,0.072,0.75,0.03%,0.57,1.4
"Tony Watson, BS (1), L (1-1)",1,2,2,2,0,1,1,2.25,5,20,15,10,2,3,1,3,2,0,,0.0,0.0,-0.349,1.39,-0.16%,1.06,-1.4
Steve Cishek,1,1,0,0,0,1,0,5.54,4,20,13,11,2,0,3,0,0,0,,0.0,0.0,0.037,0.6,0.02%,0.46,0.6
Team Totals,8,9,4,4,2,9,2,4.5,33,134,83,52,19,12,11,11,6,0,57.0,0.0,0.0,-0.24,0.83,-0.11%,0.63,0.5
