Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Nick Pivetta,6,4,2,2,0,7,1,3.16,22,92,68,35,12,21,3,12,3,0,63.0,,,0.184,0.84,0.14%,1.07,2.0
"Matt Andriese, BS (2), W (2-2)",1,2,1,1,0,0,0,4.91,5,15,10,9,0,1,1,4,2,0,,1.0,1.0,-0.229,2.37,-0.18%,3.03,-1.0
"Adam Ottavino, H (8)",1,0,0,0,0,2,0,4.02,3,18,11,3,5,3,1,0,0,0,,0.0,0.0,0.128,1.62,0.10%,2.07,0.6
"Matt Barnes, S (9)",1,0,0,0,0,3,0,1.89,3,11,10,2,5,3,0,0,0,0,,0.0,0.0,0.177,2.23,0.14%,2.86,0.6
Team Totals,9,6,3,3,0,12,1,3.0,33,136,99,49,22,28,5,16,5,0,63.0,1.0,1.0,0.26,1.27,0.20%,1.62,2.1
