0,1,2
1.0,Michael Chavis,2B
2.0,Alex Verdugo,CF
3.0,J.D. Martinez,LF
4.0,Xander Bogaerts,SS
5.0,Rafael Devers,DH
6.0,Christian Vazquez,C
7.0,Marwin Gonzalez,3B
8.0,Hunter Renfroe,RF
9.0,Bobby Dalbec,1B
,Nick Pivetta,P
