Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Cody Poteet, L (2-1)",4.1,4,5,5,2,6,1,2.95,20,79,51,32,10,9,3,9,4,0,39.0,,,-0.282,1.13,-0.16%,1.05,-2.5
Anthony Bender,0.2,1,0,0,0,0,0,0.0,3,11,8,6,2,0,2,1,1,0,,0.0,0.0,0.014,0.42,0.01%,0.39,0.3
Team Totals,5.0,5,5,5,2,6,1,9.0,23,90,59,38,12,9,5,10,5,0,39.0,0.0,0.0,-0.268,1.03,-0.15%,0.96,-2.2
