0,1,2
1.0,Jon Berti,3B
2.0,Starling Marte,CF
3.0,Jesus Aguilar,1B
4.0,Garrett Cooper,RF
5.0,Corey Dickerson,LF
6.0,Jorge Alfaro,C
7.0,Isan Diaz,2B
8.0,Sandy Leon,DH
9.0,Jose Devers,SS
,Cody Poteet,P
