Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Martin Perez, W (3-2)",5,5,2,2,0,4,1,3.55,19,71,47,26,3,18,9,6,2,0,53.0,,,0.082,0.87,0.06%,1.09,0.8
"Adam Ottavino, S (2)",1,0,0,0,3,2,0,3.05,6,24,10,3,4,3,0,1,0,0,,0.0,0.0,0.053,1.24,0.04%,1.55,0.6
Team Totals,6,5,2,2,3,6,1,3.0,25,95,57,29,7,21,9,7,2,0,53.0,0.0,0.0,0.135,0.97,0.10%,1.21,1.4
