Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jon Berti 3B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.176,0.291,0.296,0.588,13.0,7.0,-0.058,0.7,0.0,-0.058%,-0.03%,0.65,-0.6,0.0,1.0,
Starling Marte CF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.311,0.411,0.492,0.903,13.0,10.0,-0.007,0.78,0.039,-0.045%,-0.00%,0.73,-0.1,0.0,0.0,2B
Jesus Aguilar 1B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.254,0.321,0.468,0.79,16.0,12.0,-0.065,0.79,0.0,-0.065%,-0.04%,0.73,-0.8,4.0,0.0,
Garrett Cooper RF,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.261,0.335,0.43,0.765,13.0,5.0,-0.022,0.65,0.02,-0.042%,-0.01%,0.61,-0.2,1.0,0.0,
Corey Dickerson LF,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.282,0.347,0.385,0.731,11.0,4.0,0.094,1.01,0.094,0.000%,0.05%,0.94,0.9,1.0,0.0,
Jorge Alfaro C,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.204,0.235,0.286,0.521,9.0,3.0,0.098,1.61,0.19,-0.091%,0.06%,1.5,1.1,6.0,0.0,"HR,GDP"
Isan Diaz 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.121,0.257,0.224,0.481,11.0,9.0,-0.118,1.47,0.0,-0.118%,-0.07%,1.37,-1.2,3.0,2.0,
Sandy Leon DH,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.175,0.227,0.225,0.452,5.0,5.0,-0.012,0.86,0.02,-0.031%,-0.01%,0.8,0.0,,,
Jose Devers SS,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.222,0.286,0.222,0.508,4.0,2.0,-0.046,0.91,0.0,-0.046%,-0.03%,0.84,-0.5,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Cody Poteet P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Bender P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,22.0,2.0,5.0,2.0,3.0,6.0,25.0,0.227,0.32,0.409,0.729,95.0,57.0,-0.136,0.97,0.363,-0.496%,-0.08%,0.9,-1.4,15.0,3.0,
