0,1,2,0,1,2
1.0,Ezequiel Carrera,RF,1.0,Eduardo Nunez,2B
2.0,Teoscar Hernandez,CF,2.0,Dustin Pedroia,DH
3.0,Justin Smoak,1B,3.0,Andrew Benintendi,LF
4.0,Kendrys Morales,DH,4.0,Mookie Betts,RF
5.0,Michael Saunders,LF,5.0,Mitch Moreland,1B
6.0,Miguel Montero,C,6.0,Xander Bogaerts,SS
7.0,Darwin Barney,3B,7.0,Rafael Devers,3B
8.0,Ryan Goins,2B,8.0,Sandy Leon,C
9.0,Richard Urena,SS,9.0,Jackie Bradley Jr.,CF
,Joe Biagini,P,,Doug Fister,P
