0,1,2
1.0,Eduardo Nunez,2B
2.0,Dustin Pedroia,DH
3.0,Andrew Benintendi,LF
4.0,Mookie Betts,RF
5.0,Mitch Moreland,1B
6.0,Xander Bogaerts,SS
7.0,Rafael Devers,3B
8.0,Sandy Leon,C
9.0,Jackie Bradley Jr.,CF
,Doug Fister,P
