Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,3.0,1.0,0.0,0.0,2.0,2.0,5.0,0.256,0.354,0.4,0.754,28.0,18.0,-0.091,0.91,0.022,-0.112%,-0.06%,0.94,-0.9,2.0,0.0,SB
Mookie Betts RF,5.0,2.0,2.0,1.0,0.0,2.0,5.0,0.289,0.4,0.475,0.875,24.0,17.0,0.22,0.89,0.241,-0.021%,0.14%,0.92,1.5,3.0,0.0,
Rafael Devers 3B,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.327,0.388,0.505,0.893,16.0,12.0,0.085,0.49,0.111,-0.027%,0.05%,0.5,0.3,1.0,0.0,2B
J.D. Martinez DH,5.0,2.0,2.0,2.0,0.0,1.0,5.0,0.304,0.388,0.536,0.923,18.0,11.0,-0.088,0.66,0.011,-0.099%,-0.05%,0.68,1.0,,,2·HR
Xander Bogaerts SS,5.0,2.0,2.0,1.0,0.0,1.0,5.0,0.286,0.376,0.497,0.873,21.0,15.0,0.109,0.56,0.128,-0.019%,0.07%,0.58,0.8,2.0,4.0,2B
Michael Chavis 1B,3.0,0.0,2.0,0.0,1.0,1.0,5.0,0.28,0.379,0.536,0.915,16.0,11.0,0.142,0.63,0.142,0.000%,0.09%,0.65,1.7,10.0,0.0,"HBP,IW"
Brock Holt 2B,4.0,2.0,1.0,1.0,0.0,0.0,4.0,0.1,0.217,0.1,0.317,13.0,10.0,0.025,1.09,0.087,-0.062%,0.02%,1.13,-0.4,2.0,3.0,
Jackie Bradley Jr. CF,3.0,1.0,2.0,2.0,1.0,0.0,4.0,0.173,0.27,0.282,0.552,22.0,11.0,0.093,1.09,0.119,-0.025%,0.06%,1.13,2.4,2.0,0.0,2·2B
Sandy Leon C,4.0,1.0,1.0,3.0,0.0,2.0,4.0,0.174,0.283,0.326,0.609,23.0,15.0,-0.01,1.08,0.094,-0.103%,-0.01%,1.12,1.0,5.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,37.0,12.0,13.0,11.0,4.0,10.0,42.0,0.351,0.429,0.703,1.131,181.0,120.0,0.485,0.81,0.955,-0.468%,0.30%,0.83,7.3,27.0,10.0,
