Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3","Top of the 1st, Twins Batting, Tied 0-0, Red Sox' Brian Johnson facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",,MIN,Joe Mauer,Brian Johnson,4%,54%,Single to LF (Line Drive to Deep SS)
t1,0-0,0,1--,"1,(0-0) X",O,MIN,Eddie Rosario,Brian Johnson,-3%,50%,Flyball: CF (Deep CF)
t1,0-0,1,1--,"6,(3-2) B*BBCSX",,MIN,Brian Dozier,Brian Johnson,3%,54%,Single to CF (Ground Ball thru SS-2B); Mauer to 2B
t1,0-0,1,12-,"3,(0-2) SFX",O,MIN,Eduardo Escobar,Brian Johnson,-4%,49%,Single to CF (Ground Ball thru SS-2B); Mauer out at Hm/CF-C; Dozier to 2B
t1,0-0,2,12-,"4,(2-1) BCBB",,MIN,Mitch Garver,Brian Johnson,2%,51%,Wild Pitch; Dozier to 3B; Escobar to 2B
t1,0-0,2,-23,"7,(3-2) BCBB.FFB",,MIN,Mitch Garver,Brian Johnson,1%,52%,Walk
t1,0-0,2,123,"4,(1-2) CFBS",O,MIN,Robbie Grossman,Brian Johnson,-7%,45%,Strikeout Swinging
,,,,,,,,,"0 runs, 3 hits, 0 errors, 3 LOB. Twins 0, Red Sox 0.","0 runs, 3 hits, 0 errors, 3 LOB. Twins 0, Red Sox 0.","0 runs, 3 hits, 0 errors, 3 LOB. Twins 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Twins' Kyle Gibson facing 1-2-3"
b1,0-0,0,---,"5,(2-2) CBSBS",O,BOS,Mookie Betts,Kyle Gibson,2%,47%,Strikeout Swinging
b1,0-0,1,---,"1,(0-0) X",O,BOS,Andrew Benintendi,Kyle Gibson,2%,49%,Lineout: CF (Deep CF)
b1,0-0,2,---,"5,(2-2) CBBFX",,BOS,J.D. Martinez,Kyle Gibson,-1%,48%,Single to CF (Line Drive to Short CF-RF)
b1,0-0,2,1--,"4,(2-1) BCBX",,BOS,Xander Bogaerts,Kyle Gibson,-3%,44%,Double to LF (Line Drive to Deep LF Line); Martinez to 3B
b1,0-0,2,-23,"4,(3-0) BBBB",,BOS,Steve Pearce,Kyle Gibson,-1%,43%,Walk
b1,0-0,2,123,"1,(0-0) X",O,BOS,Rafael Devers,Kyle Gibson,7%,50%,Flyball: LF (LF-CF)
,,,,,,,,,"0 runs, 2 hits, 0 errors, 3 LOB. Twins 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 3 LOB. Twins 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 3 LOB. Twins 0, Red Sox 0."
