Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,1.0,0.0,2.0,4.0,0.347,0.432,0.66,1.092,18.0,10.0,-0.113,1.47,0.0,-0.113%,-0.04%,0.79,-0.9,1.0,0.0,
Andrew Benintendi LF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.3,0.385,0.516,0.901,15.0,7.0,-0.073,0.94,0.012,-0.085%,-0.02%,0.51,-0.5,2.0,0.0,
J.D. Martinez DH,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.323,0.386,0.64,1.026,19.0,11.0,-0.06,0.78,0.012,-0.072%,-0.02%,0.42,-0.4,,,
Xander Bogaerts SS,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.282,0.348,0.529,0.876,19.0,11.0,0.137,1.4,0.17,-0.033%,0.04%,0.76,0.4,2.0,2.0,2B
Steve Pearce 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.319,0.388,0.538,0.926,17.0,7.0,-0.081,2.2,0.013,-0.094%,-0.03%,1.2,-0.5,6.0,0.0,
Rafael Devers 3B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.242,0.292,0.415,0.707,11.0,8.0,-0.201,2.19,0.023,-0.224%,-0.07%,1.19,-1.0,0.0,3.0,
Blake Swihart C,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.218,0.288,0.287,0.575,14.0,9.0,0.009,2.17,0.065,-0.056%,0.00%,1.18,0.0,11.0,0.0,
Brock Holt 2B,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.278,0.36,0.371,0.731,14.0,6.0,0.094,2.63,0.157,-0.063%,0.03%,1.43,0.4,0.0,4.0,HBP
Jackie Bradley Jr. CF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.207,0.294,0.344,0.639,18.0,11.0,-0.347,3.6,0.0,-0.347%,-0.11%,1.95,-1.5,5.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Brasier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,1.0,5.0,1.0,4.0,8.0,36.0,0.161,0.278,0.194,0.471,145.0,80.0,-0.635,1.93,0.452,-1.087%,-0.21%,1.05,-3.8,27.0,11.0,
