0,1,2
1.0,Joe Mauer,1B
2.0,Eddie Rosario,LF
3.0,Brian Dozier,2B
4.0,Eduardo Escobar,3B
5.0,Mitch Garver,DH
6.0,Robbie Grossman,RF
7.0,Max Kepler,CF
8.0,Ehire Adrianza,SS
9.0,Bobby Wilson,C
,Kyle Gibson,P
