Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.34,0.433,0.627,1.059,14.0,7.0,0.005,1.1,0.067,-0.062%,0.00%,0.04,0.4,3.0,0.0,SB
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.291,0.369,0.476,0.846,13.0,7.0,-0.107,1.06,0.0,-0.107%,-0.00%,0.04,-1.4,1.0,0.0,
J.D. Martinez DH,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.329,0.4,0.629,1.029,19.0,11.0,-0.086,0.99,0.006,-0.092%,-0.00%,0.03,-0.8,,,
Xander Bogaerts SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.289,0.361,0.522,0.883,10.0,9.0,-0.104,0.98,0.0,-0.104%,-0.00%,0.03,-1.4,3.0,2.0,
Mitch Moreland 1B,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.25,0.325,0.449,0.774,13.0,4.0,0.062,0.96,0.082,-0.020%,0.00%,0.03,0.5,5.0,0.0,
Rafael Devers 3B,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.238,0.294,0.413,0.707,12.0,10.0,0.024,1.63,0.117,-0.093%,0%,0.05,-0.2,1.0,2.0,
Brock Holt 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.261,0.348,0.37,0.717,6.0,4.0,0.03,1.39,0.095,-0.065%,0%,0.04,0.1,0.0,2.0,"SB,GDP"
Sandy Leon C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.184,0.242,0.29,0.531,16.0,11.0,-0.127,1.31,0.0,-0.127%,-0.00%,0.04,-1.2,10.0,0.0,
Jackie Bradley Jr. CF,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.231,0.311,0.4,0.71,13.0,7.0,0.043,0.83,0.062,-0.018%,0%,0.02,0.7,4.0,0.0,"2B,SB"
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,26.0,1.0,4.0,0.0,5.0,6.0,31.0,0.154,0.29,0.192,0.483,116.0,70.0,-0.26,1.14,0.429,-0.688%,-0.01%,0.04,-3.3,27.0,6.0,
