Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shin-Soo Choo DH,1.0,2.0,0.0,0.0,3.0,1.0,6.0,0.283,0.386,0.506,0.893,25.0,10.0,0.164,1.57,0.2,-0.036%,0.10%,1.62,1.8,,,"SB,2·HBP,IW"
Delino DeShields CF,4.0,2.0,1.0,0.0,2.0,1.0,6.0,0.226,0.349,0.306,0.655,31.0,17.0,-0.18,2.38,0.118,-0.298%,-0.11%,2.46,0.3,4.0,0.0,"2B,SB"
Elvis Andrus SS,5.0,1.0,3.0,3.0,0.0,1.0,5.0,0.313,0.349,0.469,0.818,23.0,13.0,0.047,1.33,0.168,-0.121%,0.03%,1.37,1.3,0.0,2.0,
Hunter Pence LF,4.0,1.0,3.0,1.0,1.0,0.0,5.0,0.293,0.354,0.597,0.951,24.0,13.0,0.24,1.57,0.253,-0.014%,0.15%,1.62,2.0,2.0,0.0,2·2B
Asdrubal Cabrera 3B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.25,0.332,0.439,0.771,20.0,14.0,-0.263,1.81,0.0,-0.263%,-0.16%,1.87,-2.7,1.0,2.0,
Danny Santana RF,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.289,0.331,0.474,0.805,24.0,14.0,-0.223,1.49,0.037,-0.260%,-0.14%,1.53,-1.9,2.0,0.0,CS
Logan Forsythe 1B,3.0,0.0,1.0,2.0,1.0,1.0,4.0,0.275,0.381,0.431,0.812,21.0,11.0,0.109,1.19,0.16,-0.051%,0.07%,1.23,1.3,5.0,0.0,
Ronald Guzman PH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.298,0.46,0.758,2.0,1.0,0.115,2.97,0.115,0.000%,0.07%,3.06,0.4,,,HBP
Rougned Odor 2B,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.179,0.253,0.328,0.582,21.0,12.0,-0.011,1.98,0.122,-0.133%,-0.01%,2.04,-0.1,2.0,1.0,SB
Jeff Mathis C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.14,0.205,0.187,0.392,14.0,11.0,-0.138,1.35,0.0,-0.138%,-0.08%,1.39,-1.3,8.0,0.0,
Nomar Mazara PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.265,0.318,0.441,0.759,7.0,4.0,-0.118,4.02,0.0,-0.118%,-0.07%,4.15,-0.4,,,
,,,,,,,,,,,,,,,,,,,,,,,
Adrian Sampson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jeffrey Springs P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Pete Fairbanks P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Leclerc P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,6.0,9.0,6.0,9.0,11.0,47.0,0.257,0.447,0.343,0.79,212.0,120.0,-0.258,1.71,1.173,-1.432%,-0.16%,1.76,0.7,24.0,5.0,
