Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
George Springer CF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.285,0.368,0.526,0.894,15.0,10.0,-0.035,1.18,0.035,-0.070%,-0.00%,0.08,-0.3,1.0,0.0,
Alex Bregman 3B,4.0,1.0,3.0,3.0,0.0,0.0,4.0,0.287,0.355,0.48,0.835,17.0,14.0,0.366,1.25,0.391,-0.026%,0.01%,0.09,3.6,0.0,4.0,"HR,2B"
Jose Altuve 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.348,0.412,0.551,0.964,10.0,9.0,-0.106,0.88,0.0,-0.106%,-0.00%,0.06,-1.2,3.0,4.0,
Carlos Correa SS,3.0,0.0,0.0,0.0,1.0,3.0,4.0,0.313,0.388,0.549,0.937,20.0,12.0,-0.103,0.98,0.027,-0.130%,-0.00%,0.07,-1.2,0.0,4.0,
Marwin Gonzalez LF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.303,0.375,0.53,0.904,13.0,7.0,-0.088,1.19,0.008,-0.096%,-0.00%,0.08,-1.0,1.0,0.0,IW
Evan Gattis C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.264,0.312,0.459,0.771,12.0,8.0,-0.1,0.95,0.0,-0.100%,-0.00%,0.07,-1.0,7.0,0.0,
Juan Centeno C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.269,0.333,0.603,,,,,,,,,,2.0,1.0,
Carlos Beltran DH,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.23,0.282,0.383,0.665,10.0,10.0,0.035,0.72,0.065,-0.030%,0.00%,0.05,0.5,,,
Cameron Maybin PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.319,0.363,0.682,,,-0.045,1.07,0.0,-0.045%,-0.00%,0.07,-0.7,,,CS
Yuli Gurriel 1B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.296,0.329,0.482,0.811,12.0,10.0,-0.026,0.88,0.037,-0.064%,-0.00%,0.06,-0.3,12.0,0.0,
Derek Fisher RF,4.0,1.0,1.0,0.0,0.0,3.0,4.0,0.214,0.313,0.364,0.677,20.0,12.0,-0.041,1.06,0.039,-0.080%,-0.00%,0.07,-0.4,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Charlie Morton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Francisco Liriano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Devenski P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Will Harris P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ken Giles P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,3.0,6.0,3.0,3.0,8.0,36.0,0.182,0.25,0.303,0.553,129.0,92.0,-0.143,1.01,0.602,-0.747%,-0.01%,0.07,-2.0,27.0,13.0,
