Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3"
t1,0-0,0,---,"6,(3-2) CBBBFB",,HOU,George Springer,Doug Fister,3%,53%,Walk
t1,0-0,0,1--,"6,(1-2) C1B>FF1FX",,HOU,Alex Bregman,Doug Fister,10%,63%,Double to LF (Line Drive to Deep LF); Springer to 3B
t1,0-0,0,-23,"2,(0-1) CX",O,HOU,Jose Altuve,Doug Fister,-5%,58%,Groundout: P-1B
t1,0-0,1,-23,"3,(0-2) CFS",O,HOU,Carlos Correa,Doug Fister,-7%,51%,Strikeout Swinging
t1,0-0,2,-23,"5,(1-2) CBCFX",O,HOU,Marwin Gonzalez,Doug Fister,-6%,45%,Groundout: 2B-1B
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Astros 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Astros 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Astros 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",O,BOS,Xander Bogaerts,Charlie Morton,2%,47%,Flyball: RF (Deep RF)
b1,0-0,1,---,"3,(0-2) CCX",O,BOS,Dustin Pedroia,Charlie Morton,2%,49%,Groundout: SS-1B (SS-2B)
b1,0-0,2,---,"6,(3-2) FBSBBC",O,BOS,Andrew Benintendi,Charlie Morton,1%,50%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0."
"Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8","Top of the 2nd, Astros Batting, Tied 0-0, Red Sox' Doug Fister facing 6-7-8"
t2,0-0,0,---,"1,(0-0) X",O,HOU,Evan Gattis,Doug Fister,-2%,48%,Groundout: SS-1B (SS-2B)
t2,0-0,1,---,"2,(0-1) CX",O,HOU,Carlos Beltran,Doug Fister,-2%,46%,Flyball: RF (Deep RF)
t2,0-0,2,---,"4,(1-2) CSBC",O,HOU,Yuli Gurriel,Doug Fister,-1%,45%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Astros' Charlie Morton facing 4-5-6"
b2,0-0,0,---,"2,(1-0) BX",O,BOS,Mookie Betts,Charlie Morton,2%,47%,Groundout: 3B-1B
b2,0-0,1,---,"3,(0-2) CCX",O,BOS,Mitch Moreland,Charlie Morton,2%,49%,Groundout: SS-1B (2B-1B)
b2,0-0,2,---,"6,(2-2) BCSFBS",O,BOS,Hanley Ramirez,Charlie Morton,1%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Astros 0, Red Sox 0."
