Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Brian Johnson,4,3,1,1,1,2,1,4.28,16,61,34,22,3,9,5,8,3,0,53.0,,,0.089,0.79,0.05%,0.73,1.1
"Hector Velazquez, W (6-0)",2,1,0,0,0,3,0,2.38,8,41,28,14,3,11,4,0,0,0,,0.0,0.0,0.132,1.13,0.07%,1.03,1.1
"Brandon Workman, H (1)",1,0,0,0,1,2,0,0.9,4,15,7,2,4,1,0,1,0,0,,0.0,0.0,0.098,1.35,0.05%,1.24,0.5
"Joe Kelly, H (15)",1,2,1,1,1,0,0,3.38,6,19,11,8,0,3,1,4,2,0,,0.0,0.0,0.012,2.57,0.01%,2.36,-0.5
"Craig Kimbrel, S (24)",1,0,0,0,1,3,0,2.16,4,19,11,3,4,4,0,0,0,0,,0.0,0.0,0.078,1.49,0.04%,1.37,0.5
Team Totals,9,6,2,2,4,10,1,2.0,38,155,91,49,14,28,10,13,5,0,53.0,0.0,0.0,0.409,1.28,0.23%,1.17,2.8
