Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.336,0.425,0.676,1.101,19.0,11.0,-0.03,0.54,0.014,-0.044%,-0.02%,0.5,-0.5,1.0,0.0,
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.286,0.37,0.512,0.881,13.0,9.0,-0.081,0.76,0.0,-0.081%,-0.04%,0.7,-0.8,5.0,0.0,
J.D. Martinez DH,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.326,0.394,0.648,1.042,19.0,10.0,-0.009,0.68,0.036,-0.045%,-0.01%,0.62,-0.2,,,
Mitch Moreland 1B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.29,0.357,0.548,0.905,17.0,11.0,0.07,0.94,0.123,-0.053%,0.04%,0.86,0.2,8.0,0.0,2B
Xander Bogaerts SS,2.0,0.0,1.0,0.0,2.0,0.0,4.0,0.28,0.342,0.512,0.853,14.0,6.0,0.06,0.9,0.065,-0.005%,0.03%,0.82,0.6,0.0,3.0,"2B,IW"
Brock Holt 2B,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.293,0.373,0.414,0.787,23.0,13.0,0.047,1.48,0.114,-0.067%,0.03%,1.35,0.3,0.0,0.0,
Rafael Devers 3B,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.242,0.287,0.43,0.718,8.0,5.0,-0.025,1.64,0.148,-0.173%,-0.01%,1.5,-1.0,1.0,4.0,"HR,GDP"
Christian Vazquez C,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.224,0.262,0.318,0.58,10.0,8.0,-0.027,0.98,0.029,-0.056%,-0.01%,0.9,-0.1,9.0,1.0,
Jackie Bradley Jr. CF,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.202,0.291,0.335,0.625,15.0,10.0,0.084,0.93,0.125,-0.040%,0.05%,0.85,1.3,3.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,29.0,4.0,7.0,4.0,4.0,5.0,33.0,0.241,0.333,0.517,0.851,138.0,83.0,0.089,0.96,0.654,-0.564%,0.05%,0.89,-0.3,27.0,8.0,
