Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Brian Johnson, W (2-0)",9,5,0,0,0,8,0,2.57,32,109,85,54,11,20,7,17,8,0,85,,,0.333,0.65,0.24%,0.77,5.0
Team Totals,9,5,0,0,0,8,0,0.0,32,109,85,54,11,20,7,17,8,0,85,,,0.333,0.65,0.24%,0.77,5.0
