Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jean Segura SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.337,0.379,0.466,0.846,19.0,13.0,-0.116,1.03,0.0,-0.116%,-0.03%,0.51,-1.4,0.0,4.0,
Danny Valencia 1B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.242,0.312,0.386,0.697,15.0,12.0,-0.024,0.6,0.024,-0.049%,-0.01%,0.29,-0.4,12.0,0.0,
Robinson Canó 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.29,0.349,0.503,0.852,11.0,10.0,-0.071,0.69,0.0,-0.071%,-0.02%,0.34,-1.0,0.0,2.0,
Nelson Cruz DH,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.282,0.364,0.541,0.905,13.0,9.0,-0.05,0.45,0.0,-0.050%,-0.01%,0.22,-0.7,,,
Kyle Seager 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.25,0.338,0.375,0.713,14.0,9.0,-0.042,0.4,0.0,-0.042%,-0.01%,0.2,-0.8,2.0,3.0,
Taylor Motter LF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.201,0.277,0.388,0.665,10.0,9.0,-0.046,0.58,0.0,-0.046%,-0.01%,0.29,-0.6,0.0,1.0,
Guillermo Heredia RF,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.288,0.343,0.356,0.699,8.0,7.0,0.022,0.36,0.032,-0.009%,0.01%,0.18,0.3,5.0,1.0,
Mike Zunino C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.148,0.227,0.239,0.465,12.0,9.0,-0.061,0.78,0.0,-0.061%,-0.02%,0.38,-0.8,4.0,1.0,
Jarrod Dyson CF,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.217,0.313,0.308,0.621,7.0,7.0,0.055,0.85,0.063,-0.008%,0.02%,0.41,0.4,1.0,0.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Rob Whalen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Casey Lawrence P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,0.0,5.0,0.0,0.0,8.0,32.0,0.156,0.156,0.156,0.313,109.0,85.0,-0.333,0.65,0.119,-0.452%,-0.10%,0.32,-5.0,24.0,12.0,
