Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Chicago White Sox,0,3,0,0,0,0,0,0,0,3,9,0
via Sports Logos.net About logos,Boston Red Sox,2,0,1,0,3,0,0,0,X,6,8,0
WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27),WP: Doug Fister (2-5) • LP: Mike Pelfrey (3-10) • SV: Craig Kimbrel (27)
