Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Doug Fister, W (2-5)",6.1,8,3,3,0,7,0,5.03,27,87,64,34,8,22,12,8,4,0,52.0,,,0.043,1.18,0.04%,1.72,0.3
"Addison Reed, H (6)",0.2,0,0,0,0,1,0,2.56,2,6,4,2,2,0,1,0,0,0,,1.0,0.0,0.054,1.11,0.05%,1.63,0.6
"Matt Barnes, H (18)",1.0,0,0,0,0,2,0,3.33,3,11,8,2,2,4,1,0,0,0,,0.0,0.0,0.048,0.61,0.04%,0.89,0.6
"Craig Kimbrel, S (27)",1.0,1,0,0,0,2,0,1.51,4,10,9,4,3,2,1,1,1,0,,0.0,0.0,0.038,0.96,0.03%,1.41,0.6
Team Totals,9.0,9,3,3,0,12,0,3.0,36,114,85,42,15,28,15,9,5,0,52.0,1.0,0.0,0.183,1.1,0.16%,1.61,2.0
