Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"5,(3-1) CBBBB",,TOR,Curtis Granderson,Rick Porcello,-4%,47%,Walk
t1,0-0,0,1--,"5,(1-2) SF*BF*B",O,TOR,Kevin Pillar,Rick Porcello,6%,52%,Baserunner Out Advancing; Granderson out at 2B/C-2B
t1,0-0,1,---,"9,(3-2) SF*BF*B.FFBS",O,TOR,Kevin Pillar,Rick Porcello,2%,54%,Strikeout Swinging
t1,0-0,2,---,"3,(1-1) FBX",O,TOR,Yangervis Solarte,Rick Porcello,1%,55%,Flyball: RF (Deep CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Marco Estrada facing 1-2-3"
b1,0-0,0,---,"4,(2-1) FBBX",O,BOS,Andrew Benintendi,Marco Estrada,-2%,53%,Lineout: LF (Deep LF-CF)
b1,0-0,1,---,"2,(1-0) BX",,BOS,Xander Bogaerts,Marco Estrada,2%,55%,Single to LF (Line Drive to Deep LF)
b1,0-0,1,1--,"3,(2-0) BBX",R,BOS,Mitch Moreland,Marco Estrada,11%,66%,Double to RF (Line Drive to RF Line); Bogaerts Scores
b1,1-0,1,-2-,"1,(0-0) X",R,BOS,J.D. Martinez,Marco Estrada,8%,74%,Double to LF (Line Drive to LF Line); Moreland Scores
b1,2-0,1,-2-,"1,(0-0) X",O,BOS,Rafael Devers,Marco Estrada,-2%,72%,Flyball: CF (Deep CF)
b1,2-0,2,-2-,"1,(0-0) X",O,BOS,Dustin Pedroia,Marco Estrada,-2%,69%,Groundout: SS-1B
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 2.","2 runs, 3 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 2.","2 runs, 3 hits, 0 errors, 1 LOB. Blue Jays 0, Red Sox 2."
