Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Jhoulys Chacín facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,BAL,Jonathan Villar,Jhoulys Chacín,6%,56%,Double to RF (Ground Ball)
t1,0-0,0,-2-,"3,(1-1) TBX",RR,BAL,DJ Stewart,Jhoulys Chacín,12%,67%,Home Run (Fly Ball to Deep RF); Villar Scores
t1,2-0,0,---,"3,(0-2) CSS",O,BAL,Trey Mancini,Jhoulys Chacín,-2%,65%,Strikeout Swinging
t1,2-0,1,---,"4,(2-1) BFBX",,BAL,Rio Ruiz,Jhoulys Chacín,2%,67%,Single to CF (Line Drive to Deep CF-RF)
t1,2-0,1,1--,"7,(2-2) CSF*BFB1X",O,BAL,Renato Núñez,Jhoulys Chacín,-2%,65%,Foul Popfly: 2B (1B into Foul Terr.)
t1,2-0,2,1--,"4,(3-0) BBBB",,BAL,Chris Davis,Jhoulys Chacín,2%,67%,Walk; Ruiz to 2B
t1,2-0,2,12-,"5,(1-2) CFBFX",O,BAL,Stevie Wilkerson,Jhoulys Chacín,-3%,63%,Flyball: RF
,,,,,,,,,"2 runs, 3 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' John Means facing 1-2-3"
b1,0-2,0,---,"6,(3-2) CBBSBX",,BOS,Jackie Bradley Jr.,John Means,-4%,59%,Single to RF (Line Drive to Deep RF Line)
b1,0-2,0,1--,"5,(1-2) SF*BFX",O,BOS,Rafael Devers,John Means,4%,63%,Popfly: 3B (Deep SS-3B Hole)
b1,0-2,1,1--,"5,(2-2) C1BSBX",RR,BOS,Xander Bogaerts,John Means,-16%,47%,Home Run (Fly Ball to Deep LF); Bradley Scores
b1,2-2,1,---,"2,(0-1) CX",R,BOS,J.D. Martinez,John Means,-9%,38%,Home Run (Fly Ball to Deep LF Line)
b1,3-2,1,---,"1,(0-0) X",O,BOS,Sam Travis,John Means,2%,39%,Flyball: CF
b1,3-2,2,---,"4,(1-2) BCFS",O,BOS,Brock Holt,John Means,1%,40%,Strikeout Swinging
,,,,,,,,,"3 runs, 3 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 3.","3 runs, 3 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 3.","3 runs, 3 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 3."
