Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (10-8)",6,4,1,1,2,5,1,5.54,24,99,67,44,6,17,9,8,4,0,63.0,,,0.265,0.84,0.04%,0.22,2.5
"Nathan Eovaldi, H (1)",1,1,1,1,1,0,1,6.75,5,15,8,5,1,2,0,4,0,0,,0.0,0.0,-0.002,0.89,0.00%,0.24,-0.4
Matt Barnes,1,2,3,2,0,2,1,4.67,6,28,17,5,4,7,0,3,1,0,,0.0,0.0,-0.046,0.64,-0.01%,0.17,-2.4
"Brandon Workman, S (6)",1,1,0,0,0,2,0,1.99,4,17,12,5,2,5,1,1,1,0,,0.0,0.0,0.086,1.58,0.01%,0.42,0.6
Team Totals,9,8,5,4,3,9,3,4.0,39,159,104,59,13,31,10,16,6,0,63.0,0.0,0.0,0.303,0.89,0.05%,0.24,0.3
