Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,2.0,2.0,0.0,0.0,2.0,1.0,4.0,0.283,0.39,0.491,0.881,18.0,8.0,0.028,0.74,0.062,-0.035%,0.01%,0.2,0.5,0.0,0.0,
Brock Holt 2B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312,0.377,0.404,0.781,1.0,1.0,-0.009,0.29,0.0,-0.009%,-0.00%,0.08,-0.3,0.0,0.0,
Rafael Devers 3B,4.0,2.0,2.0,1.0,0.0,1.0,4.0,0.322,0.37,0.568,0.938,15.0,9.0,0.118,0.81,0.143,-0.025%,0.02%,0.22,1.4,1.0,1.0,HR
Xander Bogaerts SS,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.307,0.387,0.563,0.95,17.0,7.0,0.066,0.61,0.071,-0.006%,0.01%,0.16,0.9,0.0,2.0,
Andrew Benintendi LF-CF,4.0,0.0,2.0,2.0,0.0,1.0,4.0,0.286,0.358,0.472,0.83,13.0,9.0,-0.078,0.74,0.041,-0.119%,-0.01%,0.2,0.2,2.0,0.0,"2·2B,GDP"
Sam Travis 1B-LF,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.25,0.286,0.4,0.686,17.0,10.0,0.117,0.66,0.153,-0.037%,0.02%,0.18,0.8,7.0,1.0,HR
Christian Vazquez DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.281,0.321,0.488,0.809,21.0,14.0,-0.036,0.34,0.0,-0.036%,-0.01%,0.09,-0.9,,,
Michael Chavis 2B-1B,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.263,0.332,0.462,0.794,17.0,9.0,0.016,0.33,0.029,-0.013%,0.00%,0.09,0.4,0.0,2.0,
Jackie Bradley Jr. CF-RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.224,0.319,0.395,0.714,11.0,8.0,-0.01,0.49,0.02,-0.030%,-0.00%,0.13,-0.6,6.0,0.0,
Sandy Leon C,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.194,0.255,0.302,0.558,17.0,9.0,-0.015,0.74,0.046,-0.061%,-0.00%,0.2,-0.1,9.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Nathan Eovaldi P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,33.0,7.0,10.0,6.0,4.0,8.0,37.0,0.303,0.378,0.545,0.924,147.0,84.0,0.197,0.6,0.565,-0.371%,0.03%,0.16,2.3,27.0,7.0,
