Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Cedric Mullins CF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.264,0.313,0.352,0.665,15.0,12.0,-0.047,0.36,0.0,-0.047%,-0.00%,0.01,-1.3,3.0,0.0,
DJ Stewart LF,4.0,0.0,0.0,0.0,1.0,3.0,5.0,0.208,0.371,0.506,0.878,28.0,19.0,-0.026,0.24,0.003,-0.029%,-0.00%,0.01,-0.6,2.0,0.0,
Ryan Mountcastle 1B,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.33,0.385,0.514,0.899,17.0,13.0,0.017,0.19,0.021,-0.004%,0%,0.01,0.5,5.0,0.0,
Renato Nunez DH,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.251,0.318,0.487,0.804,21.0,15.0,-0.035,0.31,0.004,-0.039%,-0.00%,0.01,-0.5,,,GDP
Chance Sisco C,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.22,0.372,0.396,0.767,16.0,9.0,-0.027,0.32,0.004,-0.030%,-0.00%,0.01,-0.2,10.0,0.0,
Austin Hays RF,4.0,1.0,3.0,1.0,0.0,1.0,4.0,0.26,0.322,0.356,0.678,16.0,10.0,0.033,0.27,0.038,-0.005%,0.00%,0.01,0.8,2.0,0.0,HR
Rio Ruiz 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.214,0.285,0.417,0.702,10.0,8.0,-0.043,0.43,0.0,-0.043%,-0.00%,0.02,-1.8,0.0,5.0,
Pat Valaika 2B,4.0,0.0,3.0,0.0,0.0,1.0,4.0,0.263,0.3,0.451,0.751,16.0,10.0,-0.014,0.27,0.01,-0.024%,0%,0.01,0.2,2.0,1.0,
Ramon Urias SS,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.308,0.357,0.308,0.665,14.0,10.0,-0.044,0.38,0.0,-0.045%,-0.00%,0.01,-1.3,0.0,2.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Dean Kremer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Branden Kline P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bruce Zimmermann P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,1.0,11.0,1.0,3.0,13.0,38.0,0.314,0.368,0.4,0.768,153.0,106.0,-0.186,0.31,0.08,-0.266%,-0.01%,0.01,-4.2,24.0,8.0,
