Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Dean Kremer, L (1-1)",2.2,7,7,7,3,2,0,4.82,18,64,42,31,6,5,5,8,4,0,15.0,,,-0.262,0.9,-0.01%,0.04,-3.8
Branden Kline,1.1,1,1,1,1,3,0,3.0,6,24,15,10,3,2,0,2,2,0,,2.0,2.0,-0.054,0.23,-0.00%,0.01,-1.9
Bruce Zimmermann,4.0,2,1,1,1,5,0,7.71,16,54,39,26,7,6,6,4,2,0,,0.0,0.0,0.002,0.02,0.00%,0.0,1.3
Team Totals,8.0,10,9,9,5,10,0,10.12,40,142,96,67,16,13,11,14,8,0,15.0,2.0,2.0,-0.314,0.44,-0.01%,0.02,-4.4
