0,1,2
1.0,Cedric Mullins,CF
2.0,DJ Stewart,LF
3.0,Ryan Mountcastle,1B
4.0,Renato Nunez,DH
5.0,Chance Sisco,C
6.0,Austin Hays,RF
7.0,Rio Ruiz,3B
8.0,Pat Valaika,2B
9.0,Ramon Urias,SS
,Dean Kremer,P
