Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Nathan Eovaldi, W (4-2)",6.0,7,0,0,1,8,0,3.72,23,92,68,38,17,13,9,5,3,0,65.0,,,0.181,0.46,0.00%,0.0,3.4
Mike Kickham,1.1,3,1,1,2,1,1,8.31,9,37,22,12,5,5,3,3,2,0,,0.0,0.0,-0.004,0.09,0.00%,0.0,-1.5
Jeffrey Springs,1.2,1,0,0,0,4,0,6.52,6,24,16,6,6,4,1,1,1,0,,3.0,0.0,0.008,0.06,0.00%,0.0,2.2
Team Totals,9.0,11,1,1,3,13,1,1.0,38,153,106,56,28,22,13,9,6,0,65.0,3.0,0.0,0.185,0.31,0.00%,0.0,4.2
