Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Lourdes Gurriel Jr. SS,5.0,2.0,2.0,1.0,0.0,2.0,5.0,0.284,0.317,0.436,0.753,14.0,13.0,0.047,1.0,0.13,-0.084%,0%,0.0,0.7,0.0,3.0,HR
Yangervis Solarte 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.234,0.287,0.394,0.681,7.0,5.0,-0.095,1.04,0.0,-0.095%,0%,0.0,-0.7,2.0,5.0,
Justin Smoak 1B,3.0,0.0,1.0,1.0,1.0,2.0,4.0,0.247,0.355,0.466,0.821,20.0,9.0,0.084,1.05,0.132,-0.048%,0%,0.0,0.7,10.0,0.0,
Jonathan Davis PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,,,0.0,,0.0,0.000%,0%,,0.0,,,
Rowdy Tellez 1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.435,0.864,1.298,,,,,,,,,,1.0,0.0,
Kendrys Morales DH,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.256,0.339,0.456,0.795,14.0,9.0,0.056,1.24,0.109,-0.053%,0%,0.0,0.4,,,2B
Dwight Smith Jr. PR-DH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.333,0.444,0.778,,,,,,,,,,,,
Randal Grichuk RF,3.0,0.0,1.0,0.0,0.0,2.0,4.0,0.245,0.302,0.481,0.783,16.0,9.0,0.055,1.78,0.116,-0.061%,0%,0.0,0.2,1.0,0.0,HBP
Kevin Pillar CF,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.245,0.274,0.408,0.682,13.0,10.0,0.125,2.83,0.221,-0.096%,0%,0.0,0.2,1.0,0.0,HBP
Teoscar Hernandez LF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.241,0.299,0.473,0.772,8.0,5.0,-0.05,1.22,0.018,-0.068%,0%,0.0,-0.4,1.0,0.0,
Billy McKinney PH-LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.324,0.393,0.568,0.96,3.0,3.0,-0.143,5.6,0.0,-0.143%,0%,0.0,-0.8,0.0,0.0,
Aledmys Díaz 3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.254,0.29,0.445,0.735,8.0,5.0,-0.183,1.68,0.0,-0.183%,0%,0.0,-1.2,1.0,2.0,
Reese McGuire C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.333,0.375,0.708,10.0,6.0,-0.06,1.15,0.0,-0.060%,0%,0.0,-0.5,5.0,0.0,
Danny Jansen PH-C,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.254,0.357,0.407,0.764,8.0,6.0,-0.094,1.83,0.0,-0.094%,0%,0.0,-0.4,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Sam Gaviglio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Fernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mark Leiter Jr. P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tim Mayza P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Danny Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,7.0,3.0,1.0,9.0,37.0,0.206,0.27,0.324,0.594,121.0,80.0,-0.258,1.59,0.726,-0.985%,0.00%,0.0,-1.8,24.0,10.0,
