Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Cleveland Indians,3,2,0,0,2,0,0,1,2,10,13,1
via Sports Logos.net About logos,Boston Red Sox,0,5,0,0,0,4,0,0,3,12,15,0
WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6),WP: Craig Kimbrel (3-0) • LP: Cody Allen (0-6)
Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs,Winning Run scored with 2 outs
