Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Francisco Lindor SS,5.0,2.0,2.0,1.0,0.0,1.0,5.0,0.272,0.33,0.47,0.801,19.0,15.0,0.306,1.28,0.382,-0.076%,0.30%,2.11,0.4,0.0,4.0,"HR,SB"
Brandon Guyer RF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.227,0.318,0.351,0.669,15.0,10.0,0.034,1.17,0.178,-0.144%,0.03%,1.93,0.7,2.0,0.0,"HR,GDP"
Bradley Zimmer PH-CF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.282,0.345,0.464,0.809,5.0,3.0,-0.063,2.38,0.0,-0.063%,-0.06%,3.92,-0.3,1.0,0.0,
Michael Brantley LF,5.0,1.0,1.0,1.0,0.0,1.0,5.0,0.298,0.358,0.442,0.8,23.0,14.0,-0.059,1.16,0.053,-0.112%,-0.06%,1.91,-0.1,1.0,0.0,
Jose Ramirez 2B,5.0,3.0,3.0,0.0,0.0,1.0,5.0,0.323,0.377,0.565,0.942,12.0,8.0,0.352,1.87,0.423,-0.071%,0.35%,3.08,1.0,2.0,1.0,"2B,SB"
Edwin Encarnacion DH,5.0,1.0,2.0,2.0,0.0,2.0,5.0,0.255,0.373,0.477,0.85,24.0,17.0,0.19,1.55,0.282,-0.092%,0.19%,2.56,1.0,,,HR
Carlos Santana 1B,4.0,1.0,2.0,3.0,1.0,0.0,5.0,0.249,0.35,0.442,0.792,17.0,11.0,0.287,1.84,0.335,-0.049%,0.28%,3.03,2.7,9.0,0.0,"HR,2B"
Austin Jackson CF-RF,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.328,0.405,0.496,0.901,19.0,14.0,-0.12,1.34,0.048,-0.168%,-0.12%,2.2,-1.0,2.0,1.0,2B
Yan Gomes C,2.0,1.0,0.0,0.0,2.0,1.0,4.0,0.223,0.318,0.358,0.676,16.0,6.0,-0.03,1.03,0.04,-0.070%,-0.03%,1.71,0.3,8.0,0.0,
Gio Urshela 3B,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.182,0.265,0.227,0.493,12.0,10.0,-0.023,1.0,0.047,-0.070%,-0.02%,1.64,0.2,1.0,3.0,SH
,,,,,,,,,,,,,,,,,,,,,,,
Carlos Carrasco P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Olson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dan Otero P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Bryan Shaw P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Andrew Miller P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Smith P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Cody Allen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,10.0,13.0,9.0,3.0,9.0,43.0,0.333,0.381,0.718,1.099,162.0,108.0,0.874,1.43,1.788,-0.915%,0.86%,2.36,5.0,26.0,12.0,
