Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (13-4)",5.2,5,4,4,1,5,1,4.03,24,100,66,39,4,23,9,9,6,0,47.0,,,-0.132,1.03,-0.05%,0.6,-1.1
"Heath Hembree, H (15)",1.1,1,0,0,0,1,0,3.74,5,20,14,6,4,4,2,2,1,0,,1.0,0.0,0.127,1.33,0.04%,0.78,0.9
"Tyler Thornburg, H (2)",1.0,0,0,0,0,1,0,5.87,3,12,7,2,1,4,2,0,0,0,,0.0,0.0,0.078,1.01,0.03%,0.58,0.5
Joe Kelly,1.0,1,0,0,0,2,0,4.68,4,14,10,3,2,5,2,0,0,0,,0.0,0.0,0.003,0.09,0.00%,0.05,0.5
Team Totals,9.0,7,4,4,1,9,1,4.0,36,146,97,50,11,36,15,11,7,0,47.0,1.0,0.0,0.076,0.98,0.03%,0.57,0.8
