Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jake Odorizzi, L (4-7)",5.0,9,5,5,1,5,1,4.58,25,101,65,42,9,14,7,12,5,0,33.0,,,-0.316,1.16,-0.10%,0.64,-2.3
Gabriel Moya,0.1,2,1,1,1,1,0,8.59,4,19,11,6,2,3,0,2,1,0,,0.0,0.0,-0.144,1.31,-0.05%,0.72,-1.7
Matt Magill,1.2,2,2,2,1,3,0,3.79,8,32,18,8,5,5,2,2,0,0,,2.0,0.0,0.054,0.64,0.02%,0.35,0.1
Taylor Rogers,1.0,1,2,2,3,3,0,4.25,7,25,17,8,2,7,0,1,1,0,,1.0,1.0,-0.017,0.23,-0.01%,0.13,-1.8
Team Totals,8.0,14,10,10,6,12,1,11.25,44,177,111,64,18,29,9,17,7,0,33.0,3.0,1.0,-0.423,0.92,-0.14%,0.5,-5.7
