0,1,2
1.0,Jimmy Rollins,SS
2.0,Chase Utley,2B
3.0,Bobby Abreu,RF
4.0,Ryan Howard,1B
5.0,Aaron Rowand,CF
6.0,David Dellucci,DH
7.0,Shane Victorino,LF
8.0,David Bell,3B
9.0,Chris Coste,C
,Cory Lidle,P
