Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Eric Young Sr. DH,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.305,0.395,0.38,0.775,14.0,9.0,-0.054,0.57,0.005,-0.059,-0.04%,0.79,-0.4,,,
Michael Young SS,4.0,2.0,2.0,3.0,0.0,0.0,4.0,0.309,0.351,0.472,0.823,16.0,10.0,0.045,0.59,0.089,-0.044,0.04%,0.82,2.2,1.0,2.0,2·HR
Hank Blalock 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.271,0.349,0.507,0.856,9.0,7.0,-0.062,0.58,0.0,-0.062,-0.05%,0.81,-0.7,0.0,0.0,
Mark Teixeira 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.28,0.358,0.553,0.911,15.0,8.0,-0.039,0.5,0.009,-0.048,-0.03%,0.69,-0.4,6.0,1.0,
Alfonso Soriano 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.279,0.322,0.472,0.793,14.0,11.0,0.003,0.65,0.052,-0.049,0.00%,0.9,0.6,3.0,2.0,2·2B
Gary Matthews RF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.272,0.348,0.459,0.807,8.0,8.0,-0.05,0.84,0.033,-0.083,-0.04%,1.17,-0.8,2.0,0.0,
David Dellucci PH,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.268,0.361,0.493,0.853,3.0,2.0,0.04,1.43,0.04,0.0,0.03%,1.98,1.6,,,
Kevin Mench LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.277,0.325,0.519,0.844,16.0,12.0,-0.14,1.21,0.0,-0.14,-0.12%,1.67,-1.1,1.0,0.0,
Laynce Nix CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.258,0.302,0.472,0.775,9.0,6.0,-0.053,0.67,0.0,-0.053,-0.04%,0.93,-0.8,1.0,0.0,
Rod Barajas C,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.246,0.267,0.474,0.741,11.0,8.0,-0.031,0.58,0.0,-0.031,-0.03%,0.8,-0.3,8.0,0.0,
Andy Fox PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.089,0.089,0.156,0.244,1.0,1.0,-0.005,0.2,0.0,-0.005,-0.00%,0.28,-0.3,,,
,,,,,,,,,,,,,,,,,,,,,,,
Ryan Drese P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
R.A. Dickey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brian Shouse P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,34.0,5.0,8.0,5.0,0.0,10.0,34.0,0.235,0.235,0.471,0.706,116.0,82.0,-0.346,0.7,0.228,-0.574,-0.29%,0.97,-0.3,24.0,6.0,
