Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shannon Stewart LF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.283,0.336,0.404,0.74,13.0,12.0,-0.033,0.89,0.035,-0.068,-0.03%,1.3,-0.4,1.0,0.0,
Michael Cuddyer 3B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.263,0.34,0.394,0.734,11.0,9.0,-0.036,0.83,0.014,-0.05,-0.03%,1.21,-0.4,0.0,4.0,
Terry Tiffee PH-3B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.192,0.231,0.315,0.546,4.0,3.0,-0.028,0.67,0.0,-0.028,-0.02%,0.98,-0.6,0.0,0.0,
Lew Ford CF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.248,0.331,0.365,0.695,17.0,12.0,-0.096,0.69,0.0,-0.096,-0.08%,1.0,-1.2,1.0,0.0,GDP
Matt LeCroy DH,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.272,0.369,0.464,0.833,20.0,15.0,-0.055,0.7,0.0,-0.055,-0.05%,1.02,-0.8,,,
Mike Ryan PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262,0.304,0.381,0.685,8.0,5.0,-0.005,0.19,0.0,-0.005,-0.00%,0.28,-0.2,,,
Jacque Jones RF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.273,0.354,0.457,0.81,16.0,9.0,0.006,0.38,0.027,-0.021,0.01%,0.55,-0.2,1.0,0.0,
Bret Boone 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.221,0.29,0.35,0.639,6.0,4.0,0.027,0.57,0.039,-0.011,0.02%,0.83,0.2,4.0,0.0,
Justin Morneau 1B,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.252,0.325,0.462,0.787,7.0,5.0,-0.057,1.05,0.009,-0.066,-0.05%,1.54,-0.1,12.0,0.0,2B
Mike Redmond C,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.267,0.319,0.343,0.661,10.0,7.0,-0.051,0.93,0.019,-0.069,-0.04%,1.36,0.3,5.0,1.0,2B
Juan Castro SS,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.25,0.269,0.382,0.651,9.0,7.0,-0.008,0.64,0.028,-0.035,-0.01%,0.93,0.4,0.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kyle Lohse P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Terry Mulholland P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Matt Guerrier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Juan Rincon P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,32.0,2.0,7.0,2.0,0.0,4.0,32.0,0.219,0.219,0.281,0.5,121.0,88.0,-0.336,0.71,0.171,-0.504,-0.29%,1.04,-2.9,24.0,14.0,
