Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rocco Baldelli CF,5.0,2.0,2.0,3.0,0.0,3.0,5.0,0.305,0.342,0.533,0.875,18.0,14.0,0.038,0.45,0.068,-0.029,0%,0.0,2.4,1.0,0.0,HR
Delmon Young RF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.316,0.336,0.491,0.827,13.0,11.0,-0.053,0.43,0.0,-0.054,0%,0.0,-0.7,3.0,0.0,
Carl Crawford LF,4.0,2.0,2.0,1.0,0.0,1.0,4.0,0.304,0.347,0.483,0.83,19.0,14.0,-0.02,0.65,0.029,-0.049,0%,0.0,0.9,0.0,0.0,3B
Damon Hollins LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.225,0.267,0.412,0.679,5.0,3.0,0.0,0.0,0.0,0.0,0%,0.0,-0.1,0.0,0.0,
Greg Norton DH,3.0,3.0,2.0,3.0,1.0,0.0,4.0,0.293,0.369,0.504,0.873,18.0,9.0,0.192,0.6,0.207,-0.015,0%,0.0,3.3,,,"HR,2B"
Ty Wigginton 1B,4.0,1.0,2.0,3.0,0.0,0.0,4.0,0.276,0.333,0.501,0.835,10.0,6.0,0.069,0.47,0.088,-0.019,0%,0.0,2.4,10.0,0.0,2·2B
Jorge Cantu 2B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.252,0.299,0.411,0.709,13.0,9.0,-0.051,0.44,0.0,-0.051,0%,0.0,-1.4,3.0,1.0,
B.J. Upton 3B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.247,0.299,0.296,0.595,17.0,11.0,0.03,0.36,0.045,-0.015,0%,0.0,0.5,0.0,0.0,2B
Shawn Riggans C,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.15,0.227,0.2,0.427,10.0,8.0,-0.059,0.46,0.008,-0.066,0%,0.0,-1.1,9.0,0.0,
Tomas Perez SS,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.211,0.224,0.287,0.51,9.0,6.0,-0.036,0.39,0.003,-0.039,0%,0.0,-0.4,1.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tim Corcoran P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dan Miceli P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Juan Salas P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,11.0,12.0,11.0,1.0,10.0,39.0,0.316,0.333,0.632,0.965,132.0,91.0,0.11,0.46,0.448,-0.337,0.00%,0.0,5.8,27.0,6.0,
