Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Carl Crawford LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.268,0.304,0.348,0.651,12.0,9.0,0.057,1.0,0.111,-0.054,0%,0.0,0.1,3.0,1.0,"2B,SB"
Antonio Perez 3B,2.0,1.0,1.0,1.0,1.0,0.0,4.0,0.327,0.406,0.436,0.843,17.0,10.0,0.0,0.89,0.049,-0.049,0%,0.0,0.3,0.0,1.0,SF
Aubrey Huff RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.299,0.357,0.527,0.884,13.0,10.0,-0.087,0.86,0.0,-0.087,0%,0.0,-1.0,1.0,0.0,
Rocco Baldelli CF,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.303,0.333,0.443,0.776,10.0,8.0,0.036,0.8,0.079,-0.043,0%,0.0,0.5,2.0,0.0,HBP
Travis Lee 1B,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.269,0.343,0.442,0.785,12.0,9.0,0.236,1.19,0.259,-0.024,0%,0.0,1.1,6.0,0.0,HR
Al Martin DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.269,0.33,0.371,0.701,12.0,10.0,-0.161,1.08,0.0,-0.161,0%,0.0,-1.6,,,GDP
Toby Hall C,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.267,0.312,0.388,0.7,14.0,12.0,0.132,0.87,0.193,-0.061,0%,0.0,0.3,6.0,0.0,HR
Marlon Anderson 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.255,0.318,0.349,0.667,18.0,13.0,-0.064,0.62,0.0,-0.064,0%,0.0,-0.7,4.0,2.0,
Julio Lugo SS,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.25,0.314,0.341,0.655,15.0,8.0,-0.017,0.53,0.014,-0.031,0%,0.0,-0.1,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Geremi Gonzalez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Travis Harper P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Al Levine P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Jesus Colome P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,31.0,4.0,6.0,4.0,2.0,7.0,35.0,0.194,0.257,0.419,0.676,123.0,89.0,0.132,0.88,0.705,-0.574,0.00%,0.0,-1.2,24.0,7.0,
