Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Derek Jeter SS,4.0,2.0,1.0,0.0,2.0,0.0,6.0,0.267,0.389,0.4,0.789,31.0,17.0,-0.024,0.6,0.041,-0.065,-0.31%,12.43,-0.3,0.0,2.0,
Alex Rodriguez 3B,5.0,5.0,3.0,3.0,1.0,0.0,6.0,0.424,0.486,0.758,1.244,25.0,15.0,0.279,0.7,0.281,-0.002,3.55%,14.58,3.2,1.0,1.0,"HR,2·2B"
Gary Sheffield RF,5.0,3.0,4.0,4.0,1.0,0.0,6.0,0.419,0.5,0.742,1.242,25.0,16.0,0.28,0.75,0.294,-0.014,3.78%,15.59,4.2,2.0,1.0,"HR,2B"
Bubba Crosby PR-RF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0%,,0.0,0.0,0.0,
Hideki Matsui LF,6.0,5.0,5.0,5.0,0.0,0.0,6.0,0.5,0.528,0.938,1.465,24.0,15.0,0.265,0.67,0.269,-0.004,3.58%,14.02,5.3,1.0,0.0,"2·HR,2·2B"
Bernie Williams CF,6.0,1.0,4.0,3.0,0.0,1.0,6.0,0.333,0.353,0.515,0.868,20.0,13.0,0.066,0.47,0.093,-0.027,0.89%,9.82,2.6,4.0,1.0,2B
Jorge Posada C,5.0,1.0,2.0,1.0,1.0,0.0,6.0,0.25,0.333,0.286,0.619,24.0,14.0,-0.066,0.42,0.007,-0.072,-0.89%,8.82,0.4,9.0,0.0,"2B,GDP,IW"
Ruben Sierra DH,6.0,0.0,2.0,2.0,0.0,2.0,6.0,0.222,0.3,0.556,0.856,25.0,17.0,0.121,0.45,0.151,-0.031,1.62%,9.41,1.0,,,"3B,2B"
John Olerud 1B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.286,0.4,0.686,14.0,9.0,-0.071,0.55,0.0,-0.071,-0.95%,11.51,-1.4,6.0,1.0,
Tony Clark 1B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0%,0.0,-1.3,1.0,0.0,
Miguel Cairo 2B,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.208,0.345,0.25,0.595,12.0,7.0,0.013,0.43,0.043,-0.03,0.17%,9.04,-0.1,2.0,3.0,HBP
,,,,,,,,,,,,,,,,,,,,,,,
Kevin Brown P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Javier Vazquez P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Paul Quantrill P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tom Gordon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,47.0,19.0,22.0,18.0,5.0,5.0,53.0,0.468,0.528,0.936,1.464,215.0,133.0,0.863,0.55,1.179,-0.316,11.44%,11.36,13.6,27.0,9.0,
