Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shane Halter 3B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.345,0.387,0.552,0.939,19.0,12.0,-0.012,0.82,0.054,-0.066,-0.00%,0.35,0.2,0.0,1.0,2B
Brad Ausmus C,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.271,0.376,0.353,0.729,18.0,11.0,-0.022,1.16,0.064,-0.086,-0.01%,0.5,-0.2,3.0,1.0,
Juan Encarnacion CF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.356,0.393,0.505,0.897,16.0,11.0,-0.034,1.29,0.073,-0.107,-0.01%,0.56,-0.0,2.0,0.0,
Juan Gonzalez DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.218,0.274,0.436,0.71,12.0,8.0,-0.177,1.11,0.0,-0.177,-0.05%,0.48,-1.7,,,2·GDP
Bobby Higginson LF,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.263,0.336,0.421,0.758,13.0,9.0,0.012,1.08,0.057,-0.045,0.00%,0.46,-0.1,1.0,1.0,
Damion Easley 2B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.152,0.25,0.239,0.489,17.0,13.0,-0.088,1.15,0.0,-0.088,-0.02%,0.5,-0.7,3.0,4.0,
Wendell Magee RF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.226,0.25,0.516,0.766,11.0,9.0,-0.119,1.23,0.012,-0.131,-0.03%,0.53,-0.8,2.0,0.0,GDP
Tony Clark 1B,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.145,0.234,0.304,0.538,7.0,5.0,0.049,1.2,0.124,-0.075,0.01%,0.52,0.4,8.0,2.0,HR
Deivi Cruz SS,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.244,0.281,0.378,0.659,10.0,6.0,-0.091,1.14,0.0,-0.091,-0.02%,0.49,-0.7,3.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jeff Weaver P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Danny Patterson P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,30.0,2.0,6.0,2.0,1.0,6.0,31.0,0.2,0.226,0.333,0.559,123.0,84.0,-0.482,1.12,0.384,-0.866,-0.13%,0.48,-3.5,24.0,11.0,
