Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' John Burkett facing 1-2-3"
t1,0-0,0,---,"4,(1-2) BCCC",O,OAK,Mark Ellis,John Burkett,-2%,48%,Strikeout Looking
t1,0-0,1,---,"5,(3-1) CBBBX",O,OAK,Scott Hatteberg,John Burkett,-2%,46%,Flyball: RF (Short RF)
t1,0-0,2,---,"4,(2-1) BBCX",O,OAK,Miguel Tejada,John Burkett,-1%,45%,Groundout: SS-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Aaron Harang facing 1-2-3"
b1,0-0,0,---,"5,(2-2) BCBFX",O,BOS,Johnny Damon,Aaron Harang,2%,47%,Groundout: 3B-1B
b1,0-0,1,---,"3,(1-1) BCX",O,BOS,Trot Nixon,Aaron Harang,2%,49%,Groundout: P-1B
b1,0-0,2,---,"5,(3-1) BBFBB",,BOS,Nomar Garciaparra,Aaron Harang,-1%,48%,Walk
b1,0-0,2,1--,"6,(1-2) CCFFBC",O,BOS,Manny Ramirez,Aaron Harang,2%,50%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Athletics 0, Red Sox 0."
