Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chuck Knoblauch LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.271,0.357,0.362,0.72,17.0,10.0,0.021,0.71,0.055,-0.034,0.02%,1.21,0.2,1.0,1.0,
Derek Jeter SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.313,0.396,0.439,0.836,15.0,10.0,-0.112,1.1,0.0,-0.112,-0.11%,1.86,-1.2,0.0,2.0,
David Justice DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.254,0.324,0.42,0.743,21.0,15.0,-0.094,0.89,0.0,-0.094,-0.10%,1.5,-1.0,,,
Bernie Williams CF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.239,0.325,0.387,0.713,21.0,13.0,0.026,0.63,0.061,-0.036,0.03%,1.07,0.4,1.0,0.0,
Tino Martinez 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.284,0.344,0.438,0.782,17.0,12.0,-0.146,1.02,0.0,-0.146,-0.15%,1.72,-1.6,6.0,0.0,GDP
Paul O'Neill RF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.264,0.323,0.466,0.789,11.0,7.0,-0.005,0.47,0.026,-0.031,-0.01%,0.8,-0.3,2.0,0.0,
Jorge Posada C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.268,0.347,0.47,0.818,17.0,13.0,-0.057,0.65,0.0,-0.057,-0.06%,1.11,-0.6,12.0,0.0,
Scott Brosius 3B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.314,0.36,0.484,0.844,8.0,6.0,-0.009,0.97,0.042,-0.051,-0.01%,1.64,-0.1,0.0,2.0,
Alfonso Soriano 2B,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.272,0.284,0.379,0.663,11.0,6.0,-0.057,1.18,0.0,-0.057,-0.06%,1.99,-0.6,2.0,0.0,
Henry Rodriguez PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,-0.015,0.59,0.0,-0.015,-0.02%,1.0,-0.2,,,
Luis Sojo 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.188,0.133,0.321,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Mike Mussina P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,0.0,5.0,0.0,1.0,15.0,33.0,0.156,0.182,0.156,0.338,142.0,95.0,-0.448,0.81,0.184,-0.633,-0.46%,1.38,-5.0,24.0,5.0,
