Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Tim Wakefield facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CCS",O,TOR,Alex Rios,Tim Wakefield,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"3,(1-1) BCX",O,TOR,Matt Stairs,Tim Wakefield,-2%,46%,Flyball: LF (Short LF)
t1,0-0,2,---,"1,(0-0) X",,TOR,Vernon Wells,Tim Wakefield,2%,48%,Double to LF (Fly Ball to Deep LF-CF)
t1,0-0,2,-2-,"5,(2-2) BBCFB",R,TOR,Frank Thomas,Tim Wakefield,7%,55%,Wells Steals 3B; Wells Scores/unER/Adv on E2 (throw)
t1,1-0,2,---,"6,(3-2) BBCFB.B",,TOR,Frank Thomas,Tim Wakefield,1%,56%,Walk
t1,1-0,2,1--,"3,(0-2) CCS",O,TOR,Gregg Zaun,Tim Wakefield,-2%,54%,Strikeout Swinging
,,,,,,,,,"1 run, 1 hit, 1 error, 1 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 1 error, 1 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 1 error, 1 LOB. Blue Jays 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tomo Ohka facing 1-2-3"
b1,0-1,0,---,"2,(1-0) BX",O,BOS,Julio Lugo,Tomo Ohka,2%,57%,Groundout: P-1B (Weak SS-2B)
b1,0-1,1,---,"2,(0-1) CX",,BOS,Kevin Youkilis,Tomo Ohka,-3%,54%,Single to CF (Ground Ball thru SS-2B)
b1,0-1,1,1--,"6,(3-2) BCSBBX",O,BOS,David Ortiz,Tomo Ohka,3%,57%,Flyball: LF (Short LF-CF)
b1,0-1,2,1--,"3,(1-1) FBX",O,BOS,Manny Ramirez,Tomo Ohka,2%,60%,Groundout: SS-2B/Forceout at 2B (Weak SS)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 1, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 1, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 1, Red Sox 0."
