Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Rickey Henderson LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.242,0.375,0.31,0.685,13.0,11.0,-0.056,0.76,0.014,-0.07,-0.07%,1.62,-0.6,0.0,0.0,
Mark McLemore 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.236,0.347,0.299,0.646,20.0,13.0,-0.035,0.69,0.024,-0.059,-0.04%,1.46,-0.3,1.0,4.0,
Alex Rodriguez SS,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.334,0.434,0.617,1.051,19.0,11.0,-0.014,0.72,0.045,-0.058,-0.02%,1.53,0.2,3.0,4.0,"2B,HBP"
Edgar Martinez DH,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.331,0.418,0.599,1.017,15.0,10.0,-0.109,0.94,0.0,-0.109,-0.14%,1.98,-1.1,,,
Stan Javier 1B,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.277,0.35,0.391,0.741,14.0,8.0,-0.019,0.6,0.026,-0.044,-0.02%,1.27,0.2,10.0,1.0,
Carlos Guillen 3B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.273,0.339,0.396,0.735,10.0,8.0,-0.018,0.65,0.044,-0.062,-0.02%,1.38,0.3,0.0,1.0,HR
Mike Cameron CF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.259,0.353,0.435,0.788,15.0,9.0,0.008,0.64,0.045,-0.037,0.01%,1.34,-0.3,2.0,0.0,
Dan Wilson C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.241,0.3,0.338,0.638,11.0,7.0,-0.082,1.06,0.0,-0.082,-0.10%,2.25,-0.8,4.0,0.0,
Al Martin RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.293,0.343,0.461,0.804,8.0,6.0,-0.109,0.97,0.0,-0.109,-0.14%,2.06,-1.1,3.0,0.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
John Halama P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Kevin Hodges P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,32.0,2.0,6.0,2.0,1.0,5.0,34.0,0.188,0.235,0.313,0.548,125.0,83.0,-0.434,0.77,0.198,-0.63,-0.55%,1.62,-3.5,24.0,12.0,
