Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Luke Hudson, L (1-1)",5.0,4,3,3,3,5,0,6.55,20,81,51,31,7,13,4,8,4,0,49.0,,,-0.105,0.89,-0.01%,0.15,-0.3
Ryan Wagner,0.1,3,2,2,2,0,0,5.5,6,27,14,10,2,2,2,2,2,0,,0.0,0.0,-0.075,0.47,-0.01%,0.08,-3.1
Ricky Stone,0.2,0,0,0,0,0,0,4.87,2,6,4,4,0,0,0,2,1,0,,3.0,0.0,0.017,0.29,0.00%,0.05,1.6
Kent Mercker,1.0,3,2,2,0,0,1,2.96,6,16,12,8,0,4,1,5,3,0,,0.0,0.0,-0.011,0.05,-0.00%,0.01,-1.5
David Weathers,1.0,0,0,0,0,2,0,4.28,3,13,9,1,2,6,0,1,1,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.5
Team Totals,8.0,10,7,7,5,7,1,7.88,37,143,90,54,11,25,7,18,11,0,49.0,3.0,0.0,-0.174,0.58,-0.02%,0.1,-2.6
