Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Chuck Knoblauch 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.278,0.335,0.394,0.729,12.0,8.0,-0.091,1.29,0.041,-0.132,-0.10%,2.39,-1.0,2.0,4.0,
Clay Bellinger 2B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.215,0.303,0.405,0.708,4.0,2.0,-0.057,2.13,0.0,-0.057,-0.06%,3.95,-0.8,1.0,2.0,
Derek Jeter SS,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.332,0.386,0.495,0.881,17.0,11.0,0.056,0.86,0.113,-0.057,0.06%,1.59,0.3,3.0,3.0,HR
Paul O'Neill RF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.3,0.362,0.447,0.809,12.0,8.0,0.007,0.76,0.079,-0.073,0.01%,1.41,0.3,1.0,0.0,HR
Bernie Williams CF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.297,0.371,0.552,0.923,12.0,9.0,0.101,0.69,0.134,-0.033,0.11%,1.27,0.7,1.0,0.0,HR
Tino Martinez 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.271,0.336,0.453,0.789,15.0,13.0,-0.07,0.62,0.0,-0.07,-0.08%,1.16,-0.9,13.0,0.0,
Jorge Posada C,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.317,0.449,0.576,1.025,21.0,8.0,-0.013,0.56,0.026,-0.039,-0.01%,1.03,0.3,4.0,1.0,
Shane Spencer LF,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.277,0.316,0.487,0.803,15.0,10.0,-0.028,0.74,0.026,-0.054,-0.03%,1.38,-0.5,1.0,1.0,HBP
Jim Leyritz DH,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.218,0.317,0.273,0.59,11.0,7.0,0.007,0.9,0.041,-0.034,0.01%,1.67,0.3,,,
Ricky Ledee PR-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.243,0.337,0.418,0.755,4.0,3.0,-0.007,0.25,0.0,-0.007,-0.01%,0.46,-0.3,,,
Scott Brosius 3B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.262,0.333,0.407,0.74,11.0,8.0,-0.035,0.86,0.039,-0.074,-0.04%,1.6,-0.8,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Andy Pettitte P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Mariano Rivera P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,3.0,5.0,3.0,2.0,11.0,36.0,0.152,0.222,0.424,0.646,134.0,87.0,-0.13,0.83,0.499,-0.63,-0.15%,1.53,-2.5,27.0,16.0,
