Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BCBFBC",O,BAL,Luis Matos,David Cone,-2%,48%,Strikeout Looking
t1,0-0,1,---,"5,(2-2) BBFFX",,BAL,Larry Bigbie,David Cone,2%,50%,Single to CF (Line Drive to Short CF)
t1,0-0,1,1--,"4,(1-2) CCBX",O,BAL,Jeff Conine,David Cone,-3%,47%,Flyball: RF
t1,0-0,2,1--,"8,(3-2) CBCBFFBX",,BAL,Chris Richard,David Cone,3%,50%,Single (Line Drive to CF-RF); Bigbie to 3B
t1,0-0,2,1-3,"4,(2-1) BBCX",O,BAL,Cal Ripken Jr.,David Cone,-5%,45%,Foul Popfly: SS (LF into Foul Terr.)
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Orioles 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Orioles 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Calvin Maduro facing 1-2-3"
b1,0-0,0,---,"3,(1-1) CBX",,BOS,Jose Offerman,Calvin Maduro,-3%,42%,Single to CF (Line Drive to Short CF)
b1,0-0,0,1--,"3,(0-2) CSX",O,BOS,Trot Nixon,Calvin Maduro,3%,45%,Flyball: CF (Deep CF)
b1,0-0,1,1--,"4,(1-2) CBFX",,BOS,Manny Ramirez,Calvin Maduro,-6%,39%,Single to RF (Line Drive); Offerman to 3B
b1,0-0,1,1-3,"1,(0-0) X",OO,BOS,Brian Daubach,Calvin Maduro,11%,50%,Ground Ball Double Play: 3B-2B-1B
,,,,,,,,,"0 runs, 2 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8","Top of the 2nd, Orioles Batting, Tied 0-0, Red Sox' David Cone facing 6-7-8"
t2,0-0,0,---,"2,(0-1) FX",,BAL,Tony Batista,David Cone,4%,54%,Single (Ground Ball)
t2,0-0,0,1--,"5,(2-2) CFBBX",,BAL,Brady Anderson,David Cone,9%,62%,Single (Line Drive to CF-RF); Batista to 3B
t2,0-0,0,1-3,"1,(0-0) X",RO,BAL,Geronimo Gil,David Cone,-1%,61%,Groundout: 1B-P; Batista Scores; Anderson to 2B
t2,1-0,1,-2-,"4,(1-2) CBFS",O,BAL,Jerry Hairston,David Cone,-3%,58%,Strikeout Swinging
t2,1-0,2,-2-,"4,(1-2) CBSS",O,BAL,Luis Matos,David Cone,-3%,55%,Strikeout Swinging
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0."
