Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"David Cone, W (2-1)",7,4,3,3,1,2,2,4.71,27,92,54,32,5,17,13,10,1,0,58.0,,,0.136,0.77,0.11%,1.03,0.9
"Rich Garces, H (9)",1,1,1,0,0,0,0,2.76,5,23,14,9,1,4,2,3,2,0,,0.0,0.0,0.007,1.33,0.01%,1.79,-0.4
"Rod Beck, S (4)",1,0,0,0,0,0,0,2.29,3,10,7,3,2,2,2,1,0,0,,0.0,0.0,0.082,1.04,0.07%,1.4,0.6
Team Totals,9,5,4,3,1,2,2,3.0,35,125,75,44,8,23,17,14,3,0,58.0,0.0,0.0,0.225,0.88,0.18%,1.19,1.0
