Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Grady Sizemore CF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.301,0.38,0.524,0.904,17.0,14.0,-0.109,0.82,0.0,-0.109,0%,0.0,-1.2,2.0,0.0,
Joe Inglett 2B,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.328,0.368,0.516,0.883,19.0,11.0,0.015,0.59,0.055,-0.04,0%,0.0,0.1,5.0,6.0,
Travis Hafner DH,3.0,1.0,3.0,2.0,1.0,0.0,4.0,0.303,0.428,0.628,1.056,22.0,11.0,0.327,1.0,0.327,0.0,0%,0.0,2.9,,,"HR,2B"
Victor Martinez C,3.0,1.0,1.0,0.0,1.0,2.0,4.0,0.309,0.372,0.466,0.839,20.0,10.0,0.004,1.16,0.076,-0.072,0%,0.0,0.2,2.0,0.0,
Casey Blake 1B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.307,0.386,0.532,0.918,11.0,8.0,-0.055,1.45,0.078,-0.132,0%,0.0,-1.3,9.0,1.0,GDP
Todd Hollandsworth LF,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.242,0.258,0.451,0.709,9.0,6.0,-0.058,1.57,0.08,-0.139,0%,0.0,-0.8,1.0,0.0,GDP
Shin-Soo Choo RF,4.0,1.0,1.0,4.0,0.0,1.0,4.0,0.2,0.31,0.48,0.79,10.0,7.0,0.211,1.34,0.265,-0.054,0%,0.0,2.1,6.0,0.0,HR
Hector Luna SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.283,0.344,0.405,0.749,15.0,12.0,-0.044,0.56,0.009,-0.053,0%,0.0,-0.3,0.0,4.0,
Aaron Boone 3B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.248,0.309,0.368,0.677,12.0,9.0,0.024,0.57,0.077,-0.054,0%,0.0,0.0,1.0,1.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Jake Westbrook P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Jason Davis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,7.0,12.0,7.0,2.0,6.0,38.0,0.333,0.368,0.611,0.98,135.0,88.0,0.315,0.99,0.967,-0.653,0.00%,0.0,1.8,27.0,13.0,
